company_fyi,ticker,ticker_edgar,ticker_yfinance,yf_name,yf_exchange,cik,announcement_date,edgar_8k_date,layoff_count,layoff_pct,industry,country,source_url,match_src,confidence,mkt_cap_usd,currency,ticker_valid
TaskUs,TASK,,TASK,"TaskUs, Inc.",NMS,,2023-02-22,,186.0,,Support,United States,https://www.expressnews.com/business/article/taskus-layoff-186-employees-san-antonio-17798813.php,yfinance_only,MEDIUM,622155790.8760872,USD,True
Criteo,CRTO,,CRTO,Criteo S.A.,NMS,,2023-02-21,,,,Marketing,France,https://digiday.com/media-buying/criteo-adds-to-the-ongoing-wave-of-ad-tech-layoffs/,yfinance_only,MEDIUM,942728924.420311,USD,True
Zalando,ZAL.DE,,ZAL.DE,Zalando SE                    I,GER,,2023-02-21,,,,Retail,Germany,https://www.reuters.com/business/retail-consumer/online-fashion-retailer-zalando-cutting-hundreds-jobs-2023-02-21/,yfinance_only,MEDIUM,5400595004.815636,EUR,True
HP,HPQ,HPQ,HP,"Helmerich & Payne, Inc.",NYQ,47217.0,2023-02-19,2019-10-04,100.0,,Hardware,Israel,https://www.themarker.com/technation/2023-02-19/ty-article/.premium/00000186-692c-d22b-ad9e-7f6e08aa0000,EDGAR_exact,LOW_CONFLICT,17395807430.16661,USD,True
Micron,MU,,MU,"Micron Technology, Inc.",NMS,,2023-02-17,,2400.0,5%,Hardware,United States,https://www.ktvb.com/article/money/business/micron-workforce-reduction-15-percent-worldwide-computer-memory-semiconductors-technology/277-d45fa4ac-e85f-4594-8ced-af9f4dc8911a,yfinance_only,MEDIUM,414836977543.49243,USD,True
Tencent,0700.HK,,0700.HK,TENCENT,HKG,,2023-02-17,,300.0,,Consumer,China,https://brandequity.economictimes.indiatimes.com/news/digital/tencent-says-is-making-personnel-adjustments-after-report-of-layoffs/97998975,yfinance_only,MEDIUM,4420811336001.517,HKD,True
Digimarc,DMRC,DMRC,DMRC,Digimarc Corporation,NMS,1438231.0,2023-02-17,2023-02-16,,,Other,United States,https://www.oregonlive.com/silicon-forest/2023/02/oregon-tech-company-digimarc-will-lay-off-17-of-its-workforce.html,EDGAR_exact,HIGH,111792036.01581192,USD,True
DocuSign,DOCU,DOCU,DOCU,"DocuSign, Inc.",NMS,1261333.0,2023-02-16,2024-02-06,680.0,10%,Sales,United States,https://www.cnbc.com/2023/02/16/docusign-layoffs-company-to-cut-10percent-of-workforce.html,EDGAR_exact,HIGH,9365592935.751831,USD,True
The RealReal,REAL,,REAL,"The RealReal, Inc.",NMS,,2023-02-16,,230.0,7%,Retail,United States,https://www.theinformation.com/briefings/the-realreal-to-cut-7-of-headcount-close-some-stores-and-offices,yfinance_only,MEDIUM,1104160398.6281633,USD,True
Smartsheet,,,,,,,2023-02-16,,85.0,3%,Other,United States,https://www.bizjournals.com/seattle/news/2023/02/16/smartsheet-lays-off-85-employees-globally.html,yfinance_only,NONE,,,
Wix,WIX,,WIX,Wix.com Ltd.,NMS,,2023-02-15,,370.0,6%,Marketing,Israel,https://www.calcalistech.com/ctechnews/article/s1lsqn5as,yfinance_only,MEDIUM,5277430846.5,USD,True
DigitalOcean,DOCN,DOCN,DOCN,"DigitalOcean Holdings, Inc.",NYQ,1582961.0,2023-02-15,2023-02-16,200.0,11%,Infrastructure,United States,https://www.theregister.com/2023/02/15/digitalocean_layoffs/,EDGAR_exact,HIGH,9113822840.681236,USD,True
Sprinklr,CXM,CXM,CXM,"Sprinklr, Inc.",NYQ,1569345.0,2023-02-15,2025-02-06,100.0,4%,Support,United States,https://techcrunch.com/2023/02/15/sprinklr-layoffs-2023/,EDGAR_exact,HIGH,1488208787.8467107,USD,True
SurveyMonkey,,,,,,,2023-02-15,,,14%,Marketing,United States,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001739936/b9e6bc4a-1447-4316-be95-a69aca1214cb.pdf,yfinance_only,NONE,,,
Vicarious Surgical,RBOT,,RBOT,Vicarious Surgical Inc.,OQB,,2023-02-15,,,14%,Healthcare,United States,https://www.medtechdive.com/news/RBOT-Vicarious-Baxter-BAX-layoffs/642848/,yfinance_only,MEDIUM,5770616.596985459,USD,True
Blackbaud,BLKB,,BLKB,"Blackbaud, Inc.",NMS,,2023-02-14,,500.0,14%,Other,United States,https://www.postandcourier.com/business/sc-tech-employer-blackbaud-has-cut-about-500-jobs-since-last-year/article_ef9dd60a-ac9b-11ed-8c4a-bbbeb9f0cda5.html,yfinance_only,MEDIUM,1796173422.5054169,USD,True
Udemy,UDMY,UDMY,UDMY,"Udemy, Inc.",NMS,1607939.0,2023-02-14,2023-02-14,,10%,Education,United States,https://about.udemy.com/udemy-news/a-message-from-gregg-coccari-ceo-of-udemy/,EDGAR_exact,HIGH,673301607.9421711,USD,True
Twilio,TWLO,TWLO,TWLO,Twilio Inc.,NYQ,1447669.0,2023-02-13,2023-02-13,1500.0,17%,Other,United States,https://www.cnbc.com/2023/02/13/twilio-layoffs-1500-employees-17percent-of-workforce.html,EDGAR_exact,HIGH,19779409384.64833,USD,True
Titan Medical,,,,,,,2023-02-10,,48.0,72%,Healthcare,Canada,https://www.fiercebiotech.com/medtech/titan-medical-lays-70-staff-search-buyer-comes-short,yfinance_only,NONE,,,
Rigetti Computing,RGTI,,RGTI,"Rigetti Computing, Inc.",NCM,1838359.0,2023-02-10,2023-03-27,,28%,Hardware,United States,https://www.marketwatch.com/story/rigetti-computing-to-slash-28-of-jobs-59be433b,EDGAR_exact,MEDIUM,4484032519.5,USD,True
Deliveroo,,,,,,,2023-02-09,,350.0,9%,Food,United Kingdom,https://news.sky.com/story/deliveroo-to-cut-hundreds-of-jobs-globally-and-uk-to-be-worst-hit-12806890,yfinance_only,NONE,,,
Oportun,OPRT,,OPRT,Oportun Financial Corporation,NMS,,2023-02-09,,155.0,10%,Finance,United States,https://seekingalpha.com/news/3934558-oportun-financial-to-lay-off-10-of-headcount-reports-q4-prelim-results,yfinance_only,MEDIUM,203366232.39897728,USD,True
GitLab,GTLB,,GTLB,GitLab Inc.,NMS,,2023-02-09,,130.0,7%,Product,United States,https://www.cnbc.com/2023/02/09/gitlab-layoffs-company-to-cut-7percent-of-staff-or-about-130-employees.html,yfinance_only,MEDIUM,3739501282.119751,USD,True
Bark,BARK,,BARK,"BARK, Inc.",NYQ,1819574.0,2023-02-09,2023-11-08,126.0,12%,Retail,United States,https://investors.bark.co/news/news-details/2023/BARK-Reports-Third-Quarter-Fiscal-Year-2023-Results/default.aspx,EDGAR_exact,MEDIUM,90564708.12415695,USD,True
REE Automotive,REE,,REE,REE Automotive Ltd.,NCM,,2023-02-09,,100.0,50%,Transportation,Israel,https://www.calcalistech.com/ctechnews/article/6gilogwwn,yfinance_only,MEDIUM,17910029.375,USD,True
REE Automotive,REE,,REE,REE Automotive Ltd.,NCM,,2023-02-09,,31.0,11%,Transportation,Israel,https://www.calcalistech.com/ctechnews/article/s16tkompi,yfinance_only,MEDIUM,17910029.375,USD,True
GoDaddy,GDDY,,GDDY,GoDaddy Inc.,NYQ,,2023-02-08,,530.0,8%,Marketing,United States,https://techstartups.com/2023/02/08/godaddy-to-lay-off-8-of-its-workforce-or-about-530-employees-amid-global-economic-slowdown/,yfinance_only,MEDIUM,10914035420.13359,USD,True
Affirm,AFRM,,AFRM,"Affirm Holdings, Inc.",NMS,,2023-02-08,,500.0,19%,Finance,United States,https://www.wsj.com/articles/affirm-cuts-500-employees-19-of-its-workforce-11675897002,yfinance_only,MEDIUM,15169859351.51191,USD,True
Zoom,ZM,,ZM,"Zoom Communications, Inc.",NMS,,2023-02-07,,1300.0,15%,Other,United States,https://www.cnbc.com/2023/02/07/zoom-to-lay-off-1300-employees-or-about-15percent-of-its-workforce.html,yfinance_only,MEDIUM,23895347375.37155,USD,True
eBay,EBAY,,EBAY,eBay Inc.,NMS,,2023-02-07,,500.0,4%,Retail,United States,https://www.reuters.com/technology/ebay-lay-off-500-employees-2023-02-07/,yfinance_only,MEDIUM,42094758758.54492,USD,True
SecureWorks,,,,,,,2023-02-07,,212.0,9%,Security,United States,https://www.marketwatch.com/story/secureworks-to-cut-9-of-its-workforce-as-layoffs-could-affect-more-than-200-employees-01675779796,yfinance_only,NONE,,,
Openpay,,,,,,,2023-02-07,,83.0,100%,Finance,Australia,https://www.9news.com.au/finance/openpay-buy-now-pay-later-collapses-asx-listed-company/1fd1c0d8-4215-4e64-a9ed-9381e0d3f1a5,yfinance_only,NONE,,,
Dell,DELL,,DELL,Dell Technologies Inc.,NYQ,,2023-02-06,,6650.0,5%,Hardware,United States,https://www.bloomberg.com/news/articles/2023-02-06/dell-dell-lays-off-about-6-650-employees-in-latest-tech-cuts#xj4y7vzkg,yfinance_only,MEDIUM,112246368700.06909,USD,True
Okta,OKTA,OKTA,OKTA,"Okta, Inc.",NMS,1660134.0,2023-02-02,2023-02-02,300.0,5%,Security,United States,https://www.bloomberg.com/news/articles/2023-02-02/okta-to-lay-off-300-employees-citing-overhiring-execution-challenges,EDGAR_exact,HIGH,14026885325.239914,USD,True
Autodesk,ADSK,ADSK,ADSK,"Autodesk, Inc.",NMS,769397.0,2023-02-02,2025-02-27,250.0,2%,Other,United States,https://www.bloomberg.com/news/articles/2023-02-03/autodesk-layoffs-hit-250-jobs-joining-tech-industry-peers,EDGAR_exact,HIGH,50428438964.84375,USD,True
NCC Group,NCC.L,,NCC.L,NCC GROUP PLC ORD 1P,LSE,,2023-02-02,,125.0,7%,Security,United Kingdom,https://www.businesstimes.com.sg/companies-markets/british-cybersecurity-firm-ncc-group-cut-workforce-7,yfinance_only,MEDIUM,32846615293.418427,GBp,True
Desktop Metal,DM,DM,,,,1754820.0,2023-02-02,2023-02-02,,,Other,United States,https://www.bizjournals.com/boston/news/2023/02/02/desktop-metal-to-cut-workers-again.html,EDGAR_exact,MEDIUM,,,False
Getaround,GETR,,GETR,"Getaround, Inc.",PNK,1839608.0,2023-02-02,2025-02-12,,10%,Transportation,United States,https://techcrunch.com/2023/02/02/car-sharing-spac-getaround-lays-off-10-of-staff/,EDGAR_exact,MEDIUM,97197.68561664212,USD,True
NCSoft,036570.KS,,036570.KS,NCsoft,KSC,,2023-02-02,,,20%,Consumer,South Korea,https://venturebeat.com/games/ncsoft-west-lays-off-20-of-its-staff-and-ceo-departs/,yfinance_only,MEDIUM,4130790579000.0,KRW,True
Splunk,,,,,,,2023-02-01,,325.0,4%,Data,United States,https://www.marketwatch.com/story/splunk-to-lay-off-4-of-its-staff-in-latest-sign-of-software-cutbacks-11675260328,yfinance_only,NONE,,,
Pinterest,PINS,,PINS,"Pinterest, Inc.",NYQ,,2023-02-01,,150.0,,Consumer,United States,https://www.bloomberg.com/news/articles/2023-02-02/pinterest-cuts-about-150-jobs-joining-flurry-of-tech-layoffs,yfinance_only,MEDIUM,12165386041.912598,USD,True
DraftKings,DKNG,,DKNG,DraftKings Inc.,NMS,,2023-02-01,,140.0,4%,Consumer,United States,https://www.cnbc.com/2023/02/01/draftkings-cuts-140-jobs.html,yfinance_only,MEDIUM,10985660460.995651,USD,True
Cyren,CYRNQ,,CYRNQ,CYREN Ltd.,PNK,1084577.0,2023-02-01,2023-02-06,121.0,,Security,United States,https://ir.cyren.com/websites/cyren/English/5015/press-release.html?airportNewsID=631c3a77-555f-4a78-be5b-ec30c5cdaaac,EDGAR_exact,MEDIUM,799.9807797907852,USD,True
VerticalScope,FORA.TO,,FORA.TO,VERTICALSCOPE HOLDINGS INC,TOR,,2023-02-01,,60.0,22%,Media,Canada,https://www.theglobeandmail.com/business/article-verticalscope-cuts-22-per-cent-of-staff-in-latest-canadian-tech/,yfinance_only,MEDIUM,61787242.682459354,CAD,True
Appgate,,,,,,,2023-02-01,,34.0,8%,Security,United States,https://seekingalpha.com/filing/7197018,yfinance_only,NONE,,,
Frequency Therapeutics,,,,,,,2023-02-01,,,50%,Healthcare,United States,https://www.bizjournals.com/boston/news/2023/02/13/frequency-therapeutics-layoffs-2023.html,yfinance_only,NONE,,,
MariaDB,,,,,,,2023-02-01,,,8%,Data,Finland,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001929589/ec0bacf5-b734-418a-abde-4fe0b21d43d8.pdf,yfinance_only,NONE,,,
Match Group,MTCH,,MTCH,"Match Group, Inc.",NMS,,2023-02-01,,,8%,Consumer,United States,https://www.bloomberg.com/news/articles/2023-02-01/match-will-reduce-global-workforce-by-8-as-sales-miss-estimates?leadSource=uverify%20wall,yfinance_only,MEDIUM,7351225572.514191,USD,True
Rivian,RIVN,,RIVN,"Rivian Automotive, Inc.",NMS,,2023-02-01,,,6%,Transportation,United States,https://www.reuters.com/business/autos-transportation/ev-maker-rivian-cut-6-jobs-amid-price-war-internal-memo-2023-02-01/,yfinance_only,MEDIUM,18540386926.91996,USD,True
PayPal,PYPL,,PYPL,"PayPal Holdings, Inc.",NMS,,2023-01-31,,2000.0,7%,Finance,United States,https://www.cnbc.com/2023/01/31/paypal-to-lay-off-2000-employees-in-coming-weeks-about-7percent-of-workforce.html,yfinance_only,MEDIUM,41758147661.77411,USD,True
NetApp,NTAP,NTAP,NTAP,"NetApp, Inc.",NMS,1002047.0,2023-01-31,2020-08-26,960.0,8%,Data,United States,https://www.theregister.com/2023/01/31/netapp_layoffs_8_percent/,EDGAR_exact,HIGH,20210078091.249664,USD,True
Workday,WDAY,WDAY,WDAY,"Workday, Inc.",NMS,1327811.0,2023-01-31,2025-02-25,525.0,3%,HR,United States,https://www.cnbc.com/2023/01/31/workday-lays-off-employees-but-will-grow-head-count.html,EDGAR_exact,HIGH,33940150802.612305,USD,True
HubSpot,HUBS,,HUBS,"HubSpot, Inc.",NYQ,,2023-01-31,,500.0,7%,Marketing,United States,https://www.marketwatch.com/story/hubspot-to-lay-off-about-500-employees-consolidate-workspace-leases-01675175630,yfinance_only,MEDIUM,12804874381.347046,USD,True
Upstart,UPST,,UPST,"Upstart Holdings, Inc.",NMS,,2023-01-31,,365.0,20%,Finance,United States,https://www.marketwatch.com/story/upstart-to-lay-off-365-employees-20-of-staff-271675176017,yfinance_only,MEDIUM,2486834019.211853,USD,True
Software AG,PSAN.DU,,PSAN.DU,PSI Software SE               N,DUS,,2023-01-31,,200.0,4%,Data,Germany,https://investors.softwareag.com/content/dam/investorrelation/pdfs/english/financial-results/2022/q4/20230131_sow_en_press_release_q4_2022.pdf.sagdownload.inline.1675184544569.pdf,yfinance_only,MEDIUM,,,False
Wish,WISH.V,,WISH.V,WISHPOND TECHNOLOGIES LTD,VAN,,2023-01-31,,150.0,17%,Retail,United States,https://ir.wish.com/node/9361/html,yfinance_only,MEDIUM,11539741.139712185,CAD,True
Nubank,,,,,,,2023-01-31,,40.0,,Finance,Brazil,https://valorinveste.globo.com/mercados/renda-variavel/empresas/noticia/2023/01/31/nubank-demite-40-pessoas-e-fecha-rea-de-assessoria-de-investimentos.ghtml,yfinance_only,NONE,,,
National Instruments,,,,,,935494.0,2023-01-31,2020-05-01,,4%,Hardware,United States,https://www.cmlviz.com/stocks/NATI/news/b/2023/01/31/national-instruments-corp-expected-to-reduce-ni-s-worldwide-headcount-by-approximately-4-during-2023,EDGAR_exact,NONE,,,
OpenText,,,,,,,2023-01-31,,,8%,Data,Canada,https://www.crn.com/news/security/layoffs-ahead-as-opentext-closes-5-8b-micro-focus-buy,yfinance_only,NONE,,,
Philips,PHG,,PHG,Koninklijke Philips N.V. NY Reg,NYQ,,2023-01-30,,6000.0,13%,Healthcare,Netherlands,https://www.reuters.com/markets/europe/philips-scraps-6000-jobs-drive-improve-profitability-2023-01-30/,yfinance_only,MEDIUM,26161274742.96074,USD,True
Arrival,ARVLF,,ARVLF,Arrival,PNK,,2023-01-30,,800.0,50%,Transportation,United Kingdom,https://techcrunch.com/2023/01/30/ev-company-arrival-to-cut-workforce-by-50-in-third-restructuring-effort/,yfinance_only,MEDIUM,1837.5107535805728,USD,True
Groupon,GRPN,GRPN,GRPN,"Groupon, Inc.",NMS,1490281.0,2023-01-30,2023-01-30,500.0,,Retail,United States,https://www.chicagobusiness.com/technology/groupon-lay-another-500-workers,EDGAR_exact,HIGH,456046239.65860367,USD,True
Intel,INTC,INTC,INTC,Intel Corporation,NMS,50863.0,2023-01-30,2024-08-01,343.0,,Hardware,United States,https://www.sfgate.com/tech/article/intel-plans-layoffs-california-campus-17752669.php,EDGAR_exact,HIGH,241159115121.67712,USD,True
Delivery Hero,DHER.DE,,DHER.DE,Delivery Hero SE              N,GER,,2023-01-30,,156.0,4%,Food,Germany,https://newsingermany.com/delivery-hero-lays-off-four-percent-of-employees-at-headquarters/,yfinance_only,MEDIUM,4809363897.48971,EUR,True
BM Technologies,,,,,,1725872.0,2023-01-30,2021-05-17,,25%,Finance,United States,https://ir.bmtxinc.com/news/news-details/2023/BM-Technologies-Inc.-Announces-Profit-Enhancement-Plan-and-Changes-to-Management-and-Directors/default.aspx,EDGAR_exact,NONE,,,
Quantum SI,QSI,,QSI,Quantum-Si Incorporated,NGM,,2023-01-30,,,12%,Healthcare,United States,https://www.genomeweb.com/proteomics-protein-research/quantum-si-laying-12-percent-workforce#.Y9wOl-zMK8A,yfinance_only,MEDIUM,161843847.77532423,USD,True
SoFi,SOFI,,SOFI,"SoFi Technologies, Inc.",NMS,,2023-01-30,,,,Finance,United States,https://www.americanbanker.com/news/sofis-bank-charter-drives-positive-outlook-though-layoffs-hit-tech-unit,yfinance_only,MEDIUM,19932374121.442368,USD,True
Synopsys,SNPS,,SNPS,"Synopsys, Inc.",NMS,,2023-01-27,,100.0,,Other,United States,https://www.eastbaytimes.com/2023/01/27/synopsys-mountain-view-sunnyvale-job-layoff-tech-facebook-google/,yfinance_only,MEDIUM,76000316721.25708,USD,True
SAP,SAP,,SAP,SAP  SE,NYQ,,2023-01-26,,3000.0,3%,Other,Germany,https://www.cnbc.com/2023/01/26/sap-to-cut-3000-roles-explore-sale-of-qualtrics-stake.html,yfinance_only,MEDIUM,201503582402.99725,USD,True
Confluent,CFLT,CFLT,8QR.DU,Confluent Inc.                R,DUS,1699838.0,2023-01-26,2023-01-26,221.0,8%,Data,United States,https://investors.confluent.io/node/8216/html,EDGAR_exact,LOW_CONFLICT,11133730691.039999,USD,True
Mode Global,GB00BKX8NT01.SG,,GB00BKX8NT01.SG,Mode Global Holdings PLC,STU,,2023-01-26,,,100%,Finance,United Kingdom,https://ir.q4europe.com/solutions/ModePlc/4070/newsArticle.aspx?storyid=15676173,yfinance_only,MEDIUM,,,False
IBM,IBM,,IBM,International Business Machines,NYQ,,2023-01-25,,3900.0,2%,Hardware,United States,https://www.bloomberg.com/news/articles/2023-01-25/ibm-to-cut-about-3-900-workers-still-hiring-in-higher-growth-areas,yfinance_only,MEDIUM,228164781193.32056,USD,True
Lam Research,LRCX,LRCX,LRCX,Lam Research Corporation,NMS,707549.0,2023-01-25,2023-01-25,1300.0,7%,Hardware,United States,https://www.bloomberg.com/news/articles/2023-01-25/lam-research-to-cut-7-of-workforce-after-forecast-disappoints?leadSource=uverify%20wall,EDGAR_exact,HIGH,278851213400.42114,USD,True
Guardant Health,GH,,GH,"Guardant Health, Inc.",NMS,,2023-01-25,,130.0,7%,Healthcare,United States,https://www.genomeweb.com/business-news/guardant-health-lays-7-percent-workforce#.Y9HcqOzMK8A,yfinance_only,MEDIUM,11956185897.300209,USD,True
PagSeguro,PAGS,,PAGS,PagSeguro Digital Ltd.,NYQ,,2023-01-25,,,7%,Finance,Brazil,https://news.fintechnexus.com/pagseguro-and-will-bank-part-of-layoff-wave-in-latam/,yfinance_only,MEDIUM,2943338565.030284,USD,True
Vacasa,,,,,,,2023-01-24,,1300.0,17%,Travel,United States,https://www.oregonlive.com/business/2023/01/vacasa-will-lay-off-1300-we-need-to-reduce-our-costs.html,yfinance_only,NONE,,,
PagerDuty,PD,,PD,"PagerDuty, Inc.",NYQ,,2023-01-24,,,7%,Product,United States,https://www.marketwatch.com/story/pagerduty-to-lay-off-7-of-staff-revenue-officer-to-exit-271674568511,yfinance_only,MEDIUM,580029423.3545327,USD,True
Spotify,SPOT,,SPOT,Spotify Technology S.A.,NYQ,,2023-01-23,,600.0,6%,Media,Sweden,https://www.reuters.com/technology/spotify-trim-6-workforce-2023-01-23/,yfinance_only,MEDIUM,96766760633.96973,USD,True
Innovid,,,,,,1835378.0,2023-01-23,2023-01-23,40.0,10%,Marketing,United States,https://www.marketwatch.com/amp/story/innovid-will-cut-10-of-jobs-01674512868,EDGAR_exact,NONE,,,
Yext,YEXT,,YEXT,"Yext, Inc.",NYQ,,2023-01-23,,,8%,Marketing,United States,https://www.marketwatch.com/story/yext-to-lay-off-8-of-staff-01674510853,yfinance_only,MEDIUM,484746361.27417564,USD,True
Google,GOOG,,GOOG,Alphabet Inc.,NMS,,2023-01-20,,12000.0,6%,Consumer,United States,https://www.nytimes.com/2023/01/20/business/google-alphabet-layoffs.html,yfinance_only,MEDIUM,3567405226165.7715,USD,True
Wayfair,W,W,W,Wayfair Inc.,NYQ,1616707.0,2023-01-20,2025-03-07,1750.0,10%,Retail,United States,https://www.wsj.com/articles/wayfair-is-preparing-to-lay-off-more-than-1-000-workers-11674161122,EDGAR_exact,HIGH,9838776615.5,USD,True
Capital One,COF,,COF,Capital One Financial Corporati,NYQ,,2023-01-19,,1100.0,,Finance,United States,https://www.reuters.com/technology/capital-one-scraps-1100-tech-positions-source-2023-01-19/,yfinance_only,MEDIUM,114746378908.5,USD,True
Proterra,,,,,,,2023-01-19,,300.0,,Transportation,United States,https://news.yahoo.com/proterra-cut-jobs-merge-electric-232932585.html,yfinance_only,NONE,,,
WeWork,WEWORK.NS,,WEWORK.NS,WEWORK INDIA MANAGEMENT L,NSI,,2023-01-19,,300.0,,Real Estate,United States,https://investors.wework.com/news-and-events/press-releases/financial-releases-details/2023/WeWork-Announces-Date-of-Fourth-Quarter-and-Full-Year-2022-Results-Conference-Call/default.aspx,yfinance_only,MEDIUM,61211165490.91821,INR,True
CS Disco,LAW,,LAW,"CS Disco, Inc.",NYQ,,2023-01-19,,62.0,9%,Legal,United States,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001625641/f8a9ad04-6c29-4631-b07d-b08d849fbcfa.pdf,yfinance_only,MEDIUM,240650246.38023734,USD,True
Magnite,MGNI,,MGNI,"Magnite, Inc.",NMS,,2023-01-19,,,6%,Marketing,United States,https://seekingalpha.com/news/3926164-magnite-slashes-jobs-by-6-globally-sec-filing,yfinance_only,MEDIUM,1702055857.8429365,USD,True
Personalis,PSNL,PSNL,PSNL,"Personalis, Inc.",NGM,1527753.0,2023-01-19,2023-11-07,,30%,Healthcare,United States,https://www.genomeweb.com/business-news/personalis-lay-30-percent-workforce#.Y8nuFezMK8A,EDGAR_exact,HIGH,686384811.9329185,USD,True
Wallbox,WBX,,WBX,Wallbox N.V.,NYQ,,2023-01-19,,,15%,Energy,Spain,https://investorplace.com/2023/01/wallbox-layoffs-2023-what-to-know-about-the-latest-wbx-job-cuts/,yfinance_only,MEDIUM,52466128.14163685,USD,True
Microsoft,MSFT,,MSFT,Microsoft Corporation,NMS,,2023-01-18,,10000.0,5%,Other,United States,https://www.usatoday.com/story/money/2023/01/18/microsoft-layoffs-10000-employees-stock/11074235002/,yfinance_only,MEDIUM,2745297298505.8135,USD,True
